"Timestamp","Year","Day","boxNumber","species","stage","nEggs","nLiveChicks","nDeadChicks","eggStatus","chickStatus","adultStatus","finalStatus","Comments","observerID"
"2014-05-12",2014,132,93,"GT","NL",10,0,0,NA,NA,"AN",NA,NA,"JL, SEN"
"2014-04-14",2014,104,93,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-06-09",2014,160,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-21",2014,111,93,"GT","NL",1,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-04-06",2014,96,93,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-10",2014,100,93,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-26",2014,146,93,"GT","NL",0,8,0,NA,"FS",NA,NA,NA,"TBL"
"2014-05-05",2014,125,93,"GT","NL",NA,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-06-03",2014,154,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-28",2014,148,93,"GT","NL",0,8,0,NA,"FS",NA,NA,"Ringed","JL"
"2014-04-17",2014,107,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"JL, RF"
"2014-04-03",2014,93,93,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-15",2014,135,93,"GT","NL",4,6,0,NA,"NK, BL",NA,NA,"Just hatched","JL, SEN, TBL"
"2014-05-08",2014,128,93,"GT","NL",10,0,0,"UN",NA,NA,NA,NA,"TBL"
"2014-05-20",2014,140,93,"GT","NL",0,10,0,NA,"NK, BL","AN",NA,NA,"JL, ET AL."
"2014-06-06",2014,157,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-23",2014,143,93,"GT","NL",NA,0,0,NA,NA,"AN",NA,NA,"RSP"
"2014-04-25",2014,115,93,"GT","NL",5,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-04-28",2014,118,93,"GT","NL",8,0,0,"CV",NA,"AV",NA,NA,"SEN, TBL"
"2014-05-30",2014,150,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2014-05-01",2014,121,93,"GT","NL",10,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-03-30",2014,89,93,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-03-30",2014,89,94,"BT","N3",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-15",2014,135,94,"BT","NL",NA,1,NA,NA,"AY","AN",NA,"Chicks present (heard)","JL, SEN, TBL"
"2014-05-12",2014,132,94,"BT","NL",9,0,0,NA,NA,"AN",NA,NA,"JL, SEN"
"2014-04-03",2014,93,94,"BT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-23",2014,143,94,"BT","NL",0,8,0,NA,NA,"AN",NA,NA,"RSP"
"2014-06-03",2014,154,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-30",2014,150,94,"BT","NL",0,8,0,NA,"FL, RF","AV",NA,NA,"ORJ"
"2014-06-09",2014,160,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-06-06",2014,157,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-14",2014,104,94,"BT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-04-10",2014,100,94,"BT","NL",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-17",2014,107,94,"BT","NL",0,0,0,NA,NA,NA,NA,NA,"JL, RF"
"2014-05-20",2014,140,94,"BT","NL",0,8,0,NA,"NK, BL",NA,NA,NA,"JL, ET AL."
"2014-05-08",2014,128,94,"BT","NL",9,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-21",2014,111,94,"BT","NL",2,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-05-05",2014,125,94,"BT","NL",9,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-05-28",2014,148,94,"BT","NL",0,8,0,NA,"FS",NA,NA,"Ringed","JL"
"2014-05-01",2014,121,94,"BT","NL",9,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-04-06",2014,96,94,"BT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-28",2014,118,94,"BT","NL",9,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-04-25",2014,115,94,"BT","NL",6,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-05-26",2014,146,94,"BT","NL",0,8,0,NA,"FS",NA,NA,NA,"TBL"
"2014-05-01",2014,121,95,"GT","NL",11,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-05-23",2014,143,95,"GT","NL",0,11,0,NA,"FL",NA,NA,NA,"RSP"
"2014-05-15",2014,135,95,"GT","NL",0,11,0,NA,"NK, BL",NA,NA,NA,"JL, SEN, TBL"
"2014-06-09",2014,160,95,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-06-03",2014,154,95,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-30",2014,150,95,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2014-04-14",2014,104,95,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-05-05",2014,125,95,"GT","NL",11,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-04-10",2014,100,95,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-20",2014,140,95,"GT","NL",0,11,0,NA,"FS",NA,NA,NA,"JL, ET AL."
"2014-04-17",2014,107,95,"GT","NL",1,0,0,"CO, CV",NA,NA,NA,NA,"JL, RF"
"2014-04-28",2014,118,95,"GT","NL",11,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-04-21",2014,111,95,"GT","NL",5,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-05-26",2014,146,95,"GT","NL",0,10,0,NA,"RF","AN",NA,NA,"TBL"
"2014-04-03",2014,93,95,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-25",2014,115,95,"GT","NL",9,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-06-06",2014,157,95,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-08",2014,128,95,"GT","NL",11,0,0,"UN",NA,NA,NA,NA,"TBL"
"2014-05-24",2014,144,95,"GT","NL",0,11,0,NA,"FS",NA,NA,"Ringed","JL"
"2014-03-30",2014,89,95,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-12",2014,132,95,"GT","NL",0,11,0,NA,"NK, BL",NA,NA,NA,"JL, SEN"
"2014-04-06",2014,96,95,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-06",2014,96,96,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-10",2014,100,96,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-03",2014,93,96,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-24",2014,144,96,"GT","NL",0,7,0,NA,"FS",NA,NA,"Ringed","JL"
"2014-04-21",2014,111,96,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-15",2014,135,96,"GT","NL",1,7,0,"CO, ED","NK, BL",NA,NA,"1 dead egg left","JL, SEN, TBL"
"2014-05-30",2014,150,96,"GT","NL",0,5,0,NA,"FL","AV",NA,NA,"ORJ"
"2014-04-14",2014,104,96,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-05-23",2014,143,96,"GT","NL",0,7,0,NA,NA,"AN",NA,NA,"RSP"
"2014-04-28",2014,118,96,"GT","NL",6,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-06-09",2014,160,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-25",2014,115,96,"GT","NL",3,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-06-06",2014,157,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-23",2014,143,96,"GT","NL",0,7,0,NA,NA,"AN",NA,NA,"RSP"
"2014-03-30",2014,89,96,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-01",2014,121,96,"GT","NL",8,0,0,NA,NA,"AN",NA,"Very angry bird!","SEN, TBL"
"2014-05-05",2014,125,96,"GT","NL",8,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-05-08",2014,128,96,"GT","NL",8,0,0,NA,NA,"AN",NA,NA,"TBL"
"2014-05-20",2014,140,96,"GT","NL",1,7,0,"CO, ED","NK, BL",NA,NA,"1 dead egg left","JL, ET AL."
"2014-06-03",2014,154,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-17",2014,107,96,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"JL, RF"
"2014-05-26",2014,146,96,"GT","NL",0,7,0,NA,"FL",NA,NA,NA,"TBL"
"2014-04-12",2014,102,96,"GT","N2",0,0,0,NA,NA,"AN",NA,NA,"JL, SEN"
"2014-05-12",2014,132,97,"GT","NL",8,0,0,"WA, UN",NA,NA,NA,NA,"JL, SEN"
"2014-06-09",2014,160,97,"GT","NE",2,0,0,"ED",NA,NA,NA,"2 eggs did not hatch","SEN, TBL"
"2014-04-06",2014,96,97,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-17",2014,107,97,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"JL, RF"
"2014-06-06",2014,157,97,"GT","NL",2,4,0,"ED","RF",NA,NA,"2 eggs did not hatch","TBL"
"2014-04-14",2014,104,97,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-05-20",2014,140,97,"GT","NL",2,4,0,"ED","NK, BL","AN",NA,"2 eggs did not hatch","JL, ET AL."
"2014-04-10",2014,100,97,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-03",2014,93,97,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-15",2014,135,97,"GT","NL",NA,0,0,NA,NA,"AN",NA,NA,"JL, SEN, TBL"
"2014-05-26",2014,146,97,"GT","NL",2,4,0,"WA, ED","NK, BL",NA,NA,"2 eggs did not hatch","TBL"
"2014-05-01",2014,121,97,"GT","NL",7,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-03-30",2014,89,97,"GT","N0",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-06-03",2014,154,97,"GT","NL",2,4,0,"ED","RF",NA,NA,"2 eggs did not hatch","TBL"
"2014-05-08",2014,128,97,"GT","NL",8,0,0,"UN",NA,NA,NA,NA,"TBL"
"2014-04-28",2014,118,97,"GT","NL",4,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-05-30",2014,150,97,"GT","NL",2,4,0,"ED",NA,NA,NA,"2 eggs did not hatch","ORJ"
"2014-06-03",2014,154,97,"GT","NL",2,4,0,"ED","RF",NA,NA,"Ringed; 2 eggs did not hatch","JL"
"2014-05-23",2014,143,97,"GT","NL",2,4,0,"ED",NA,"AN",NA,"2 eggs did not hatch","RSP"
"2014-04-21",2014,111,97,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-25",2014,115,97,"GT","NL",1,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-05-05",2014,125,97,"GT","NL",8,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-04-25",2014,115,98,"GT","NL",8,0,0,"UN",NA,"AN",NA,NA,"SEN, TBL"
"2014-05-08",2014,128,98,"GT","NL",4,4,0,"UN","NK, BL","AN",NA,NA,"TBL"
"2014-05-20",2014,140,98,"GT","NL",0,7,0,NA,"FS",NA,NA,NA,"JL, ET AL."
"2014-04-14",2014,104,98,"GT","NL",1,0,0,"CV",NA,"AN",NA,NA,"SEN, JFB"
"2014-04-03",2014,93,98,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-30",2014,150,98,"GT","NL",4,0,0,NA,NA,NA,NA,"2nd brood","ORJ"
"2014-05-23",2014,143,98,"GT","NL",0,7,0,NA,"RF",NA,NA,NA,"RSP"
"2014-05-05",2014,125,98,"GT","NL",8,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-03-30",2014,89,98,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-20",2014,140,98,"GT","NL",0,7,0,NA,"FS",NA,NA,"Ringed","JL"
"2014-05-26",2014,146,98,"GT","NL",0,5,0,NA,"RF",NA,NA,NA,"TBL"
"2014-06-03",2014,154,98,"GT","NL",7,0,0,"UN",NA,NA,NA,"2nd brood","TBL"
"2014-06-06",2014,157,98,"GT","NL",7,0,0,"CO, UN",NA,NA,NA,NA,"TBL"
"2014-05-15",2014,135,98,"GT","NL",1,7,0,"CO, ED","NK, BL",NA,NA,"1 dead egg left","JL, SEN, TBL"
"2014-05-12",2014,132,98,"GT","NL",1,7,0,"ED","NK, BL","AN",NA,"1 dead egg left","JL, SEN"
"2014-04-10",2014,100,98,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-06-17",2014,168,98,"GT","NL",6,1,0,"WA, UN","NK, BL",NA,NA,"Chick appeared very weak, unable to lift head.","JL"
"2014-04-06",2014,96,98,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-28",2014,118,98,"GT","NL",8,0,0,"UN",NA,"AN",NA,NA,"SEN, TBL"
"2014-05-01",2014,121,98,"GT","NL",8,0,0,"UN",NA,"AN",NA,NA,"SEN, TBL"
"2014-04-17",2014,107,98,"GT","NL",4,0,0,"CO, CV",NA,NA,NA,NA,"JL, RF"
"2014-04-21",2014,111,98,"GT","NL",7,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-06-09",2014,160,98,"GT","NL",7,0,0,"WA, UN",NA,NA,NA,NA,"SEN, TBL"
"2014-06-18",2014,169,98,"GT","NE",3,3,1,"WA, UN","NK, BL",NA,NA,"Probably did not survive. 1 dead chick removed. Others very weak and unable to lift head.","JL"
"2014-04-06",2014,96,99,"GT","NL",1,0,0,"WA, CV",NA,NA,NA,NA,"SEN, TBL"
"2014-06-09",2014,160,99,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-03",2014,93,99,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-10",2014,100,99,"GT","NL",6,0,0,"CV",NA,NA,NA,NA,"TBL"
"2014-05-26",2014,146,99,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-20",2014,140,99,"GT","NL",0,6,0,NA,"FL",NA,NA,"Ringed","JL"
"2014-03-30",2014,89,99,"GT","N4",0,0,0,NA,NA,"AN, AV",NA,"Adults in vicinity","SEN, TBL"
"2014-05-15",2014,135,99,"GT","NL",4,7,0,"WA, ED","NK, BL","AN",NA,"4 unhatched (dead?) eggs","JL, SEN, TBL"
"2014-05-05",2014,125,99,"GT","NL",10,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-05-30",2014,150,99,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2014-04-14",2014,104,99,"GT","NL",10,0,0,"CV",NA,NA,NA,NA,"SEN, JFB"
"2014-05-23",2014,143,99,"GT","NL",0,6,0,NA,"RF",NA,NA,NA,"RSP"
"2014-05-20",2014,140,99,"GT","NL",0,6,0,NA,"FL",NA,NA,NA,"JL, ET AL."
"2014-04-28",2014,118,99,"GT","NL",10,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-06-03",2014,154,99,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-06-06",2014,157,99,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-25",2014,115,99,"GT","NL",10,0,0,"UN, WA",NA,NA,NA,NA,"SEN, TBL"
"2014-05-08",2014,128,99,"GT","NL",4,7,0,"UN","NK, BL",NA,NA,NA,"TBL"
"2014-05-12",2014,132,99,"GT","NL",4,7,0,"ED",NA,"AN",NA,"4 eggs unhatched - dead? Able to hear them from outside the box. Female with RING!","JL, SEN"
"2014-04-21",2014,111,99,"GT","NL",12,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-04-17",2014,107,99,"GT","NL",12,0,0,"CO, CV",NA,NA,NA,NA,"JL, RF"
"2014-05-01",2014,121,99,"GT","NL",10,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-04-14",2014,104,100,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-05-15",2014,135,100,"GT","NL",4,0,0,"CO, UN, ED",NA,NA,NA,"Nest abandoned; Eggs removed","JL, SEN, TBL"
"2014-06-03",2014,154,100,"GT","NL",4,0,0,"UN",NA,NA,NA,"2nd brood","TBL"
"2014-04-03",2014,93,100,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-26",2014,146,100,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-21",2014,111,100,"GT","NL",1,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-04-25",2014,115,100,"GT","NL",4,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-03-30",2014,89,100,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-04-28",2014,118,100,"GT","NL",4,0,0,"UN, WA",NA,NA,NA,NA,"SEN, TBL"
"2014-06-17",2014,168,100,"GT","NL",2,3,0,"WA, UN","NK, BL",NA,NA,"1 chick still coming out of egg. 2 chicks weighed. 2nd brood","JL"
"2014-05-08",2014,128,100,"GT","NL",4,0,0,"UN, ED",NA,NA,NA,"I'm pretty sure they're dead, they have snailtrails on them.","TBL"
"2014-05-12",2014,132,100,"GT","NL",4,0,0,"CO, UN, ED",NA,NA,NA,"Evidence of snails on the eggs, possibly dead","JL, SEN"
"2014-04-06",2014,96,100,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-06-18",2014,169,100,"GT","NL",0,3,1,"CO, UN","NK, BL","AN",NA,"1 dead young removed. 2nd brood","JL"
"2014-06-06",2014,157,100,"GT","NL",5,0,0,NA,NA,"AN",NA,"2nd brood","TBL"
"2014-04-17",2014,107,100,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"JL, RF"
"2014-05-20",2014,140,100,"GT","NL",0,0,0,NA,NA,NA,NA,"Nest abandoned","JL, ET AL."
"2014-05-01",2014,121,100,"GT","NL",4,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-05-23",2014,143,100,"GT","NL",0,0,0,NA,NA,NA,NA,"Nest abandoned","RSP"
"2014-05-05",2014,125,100,"GT","NL",4,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-05-30",2014,150,100,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2014-06-09",2014,160,100,"GT","NL",5,0,0,"WA",NA,NA,NA,"2nd brood","SEN, TBL"
"2014-04-10",2014,100,100,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-06-12",2014,163,101,"GT","NL",4,0,0,NA,NA,"AN",NA,"2nd brood","RSP"
"2014-03-31",2014,90,101,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"JL"
"2014-04-14",2014,104,101,"GT","NL",10,0,0,"CO, UN",NA,NA,NA,NA,"JL"
"2014-06-09",2014,160,101,"GT","NL",8,0,0,"WA, UN",NA,NA,NA,"2nd brood","JL"
"2014-04-06",2014,96,101,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-20",2014,140,101,"GT","NL",0,9,0,NA,"FS",NA,NA,NA,"JL, ET AL."
"2014-05-15",2014,135,101,"GT","NL",0,10,0,NA,"NK, BL",NA,NA,NA,"JL, SEN, TBL"
"2014-04-28",2014,118,101,"GT","NL",10,0,0,"UN",NA,NA,NA,NA,"SEN, TBL"
"2014-04-05",2014,95,101,"GT","NL",1,0,0,"CO, UN",NA,NA,NA,NA,"JL"
"2014-04-25",2014,115,101,"GT","NL",10,0,0,"UN",NA,"AN",NA,NA,"SEN, TBL"
"2014-04-03",2014,93,101,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, TBL"
"2014-05-21",2014,141,101,"GT","NE",0,0,0,NA,NA,NA,"NE, YC","Fledged!","JL"
"2014-04-17",2014,107,101,"GT","NL",NA,0,0,NA,NA,"AN",NA,NA,"JL, RF"
"2014-04-21",2014,111,101,"GT","NL",7,0,0,"CV",NA,NA,NA,NA,"SEN, TBL"
"2014-06-18",2014,169,101,"GT","NL",4,0,0,"CO, UN",NA,NA,NA,"2nd brood","JL"
"2014-05-05",2014,125,101,"GT","NL",1,10,0,"WA, UN, ED","NK, BL",NA,NA,"1 unhatched egg","JL"
"2014-04-14",2014,104,101,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"SEN, JFB"
"2014-05-01",2014,121,101,"GT","NL",10,0,0,"WA, UN",NA,NA,NA,NA,"SEN, TBL"
"2014-05-08",2014,128,101,"GT","NL",NA,0,0,NA,NA,"AN",NA,NA,"TBL"
"2014-03-30",2014,89,101,"GT","N4",0,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-04-09",2014,99,101,"GT","NL",4,0,0,"CO, UN",NA,NA,NA,NA,"JL"
"2014-04-11",2014,101,101,"GT","NL",7,0,0,"CO, UN",NA,NA,NA,NA,"JL"
"2014-05-12",2014,132,101,"GT","NL",NA,10,0,NA,NA,"AN",NA,NA,"JL, SEN"
"2014-05-20",2014,140,101,"GT","NL",0,9,0,NA,"FS",NA,NA,"Ringed","JL"
"2014-05-05",2014,125,101,"GT","NL",NA,0,0,NA,NA,"AN",NA,NA,"SEN, TBL"
"2014-05-14",2014,134,101,"GT","NL",1,10,0,"ED","FL",NA,NA,"Ringed - all; 1 unhatched egg","JL, EKK, FJ"
"2014-05-02",2014,122,101,"GT","NL",2,10,0,"WA, UN, ED","NK, BL",NA,NA,"2 unhatched eggs","RSP"
"2014-05-23",2014,143,101,"GT","NL",0,9,0,NA,"FL, RF",NA,NA,NA,"RSP"
"2014-06-03",2014,154,101,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-28",2014,148,101,"GT","NL",5,0,0,NA,NA,"AN",NA,"2nd brood","JL"
"2014-05-26",2014,146,101,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-04-17",2014,107,101,"GT","NL",3,0,0,"CO, CV",NA,NA,NA,NA,"JL, RF"
"2014-05-24",2014,144,101,"GT","NL",1,0,0,"CO, UN",NA,NA,NA,"2nd brood","JL"
"2014-05-18",2014,138,101,"GT","NL",0,9,0,NA,"RF",NA,NA,NA,"JL"
"2014-04-10",2014,100,101,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"TBL"
"2014-05-30",2014,150,101,"GT","NL",7,0,0,NA,NA,"AN",NA,"2nd brood","RSP"
"2014-06-16",2014,167,101,"GT","NL",4,0,0,"CO, CV",NA,NA,NA,"2nd brood","JL"
"2016-04-29",2016,120,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-06-07",2016,159,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-06-14",2016,166,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-05-27",2016,148,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-06-17",2016,169,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-05-06",2016,127,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-05-12",2016,133,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-04-10",2016,101,1,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-04-21",2016,112,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-05-17",2016,138,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-05-10",2016,131,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-05-09",2016,130,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-05-02",2016,123,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-05-20",2016,141,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-06-30",2016,182,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-06-03",2016,155,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-04-15",2016,106,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-04-07",2016,98,1,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-05-24",2016,145,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-06-10",2016,162,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-06-23",2016,175,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-06-21",2016,173,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-05-30",2016,151,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-04-13",2016,104,1,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-04-18",2016,109,1,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-06-21",2016,173,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-04-18",2016,109,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-05-06",2016,127,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-06-23",2016,175,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-05-27",2016,148,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-04-15",2016,106,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-04-21",2016,112,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-06-03",2016,155,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA"
"2016-04-07",2016,98,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"JOHANNA, ANNA-MARIE"
"2016-05-09",2016,130,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-04-10",2016,101,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
"2016-05-10",2016,131,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2016-05-30",2016,151,2,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ANNA-MARIE"
