COUNTRY_NAME,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,DAY,YDAY,TEMPMIN,TEMPMAX,TEMPMEAN,MXSPD,PRCP
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,6,6,-8.7,1.3,-3.4,9,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,7,7,0.6,2.3,1.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,8,8,-0.3,1.5,0.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,9,9,-0.3,2.8,1.4,6,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,10,10,-0.6,3.4,1.2,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,11,11,1.8,5.8,4.6,9,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,12,12,1.2,6.4,3.7,8,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,13,13,0.8,11.8,3.3,14,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,14,14,0.6,8.2,3.6,14,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,15,15,1.1,4.4,3.1,9,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,16,16,0.7,6.4,4.8,11,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,17,17,5,8.3,7.2,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,18,18,2.5,7.8,4.4,9,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,19,19,1,4.5,2.7,10,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,20,20,0.4,3.3,1.9,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,21,21,1.8,7.4,5.1,10,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,22,22,3.4,8.5,5.8,14,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,23,23,0.9,4.8,2.6,11,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,24,24,-0.8,4,1.3,9,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,25,25,0.1,2.9,1.6,10,17.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,26,26,-6.7,-0.8,-3.1,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,27,27,-7.7,-3.2,-4.9,4,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,28,28,-7.3,-0.6,-3.8,6,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,29,29,-12.5,-5.2,-9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,30,30,-13.7,-3.8,-8.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,1,31,31,-8.6,-3.1,-4.5,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,1,32,-3.6,1.6,0.4,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,2,33,-3,1.5,-0.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,3,34,-1.4,2,1,8,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,4,35,1,3.6,1.7,8,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,5,36,-0.8,4.2,2.4,11,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,6,37,-1.6,1,-0.3,6,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,7,38,-3.8,-0.2,-2.1,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,8,39,-3.1,0.2,-1.1,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,9,40,0.1,1.2,0.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,10,41,-1.1,5.2,0.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,11,42,-3.6,0.5,-1.4,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,12,43,-1.2,4,0.9,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,13,44,-0.5,1.1,0.3,3,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,14,45,-2.2,2.1,0.3,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,15,46,-5.9,-1.5,-4,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,16,47,-9,-1.4,-5.3,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,17,48,-1.8,-0.6,-1.4,10,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,18,49,-9.7,1.7,-2.7,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,19,50,-1.3,0.7,-0.1,10,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,20,51,-6.2,0,-2.1,8,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,21,52,-6.9,-1.6,-3.2,10,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,22,53,-5.6,-1.3,-3.3,6,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,23,54,-6.3,0.6,-2.8,6,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,24,55,-1.2,0.8,0.2,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,25,56,-7.4,-1.6,-3.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,26,57,-12,-3.8,-7.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,27,58,-13.7,-2.9,-6.9,3,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,2,28,59,-6.8,0,-3.6,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,1,60,-9.1,-2.9,-5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,2,61,-8,-2.8,-4.6,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,3,62,-11.3,-4.3,-7.8,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,4,63,-12.3,-4.2,-6.8,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,5,64,-17.4,-5,-11.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,6,65,-13.3,-2.1,-5.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,7,66,-12.2,-1.5,-6.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,8,67,-10.1,-1.2,-5.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,9,68,-13,0.1,-6.1,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,10,69,-5.2,0.7,-1.4,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,11,70,-4.8,-0.8,-3.1,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,12,71,-4.7,3.3,-1.6,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,13,72,-3.6,3.6,0.4,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,14,73,-3.2,7.1,2.5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,15,74,0.5,4.8,2.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,16,75,1.6,7.9,4.8,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,17,76,2.7,5.4,4.3,7,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,18,77,4.6,6.8,5.3,8,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,19,78,2.1,5.2,3.3,10,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,20,79,1.7,7,3.9,10,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,21,80,3.1,5.3,4.4,6,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,22,81,2.5,9.9,6.1,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,23,82,1.1,12.5,5.2,8,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,24,83,0.8,5.9,2.6,9,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,25,84,0.7,6,2.6,6,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,26,85,-2.3,4.3,-0.7,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,27,86,-10.7,4.1,-1.9,4,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,28,87,-2.2,4.6,1,7,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,29,88,0,2.6,1.4,6,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,30,89,0.2,4,1.9,6,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,3,31,90,1.3,3.6,2.1,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,1,91,-0.8,7.8,3.5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,2,92,3.6,8.9,5.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,3,93,2.6,7.4,4.8,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,4,94,4.7,9.4,6.8,3,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,5,95,5.6,11.1,7.8,4,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,6,96,6.6,13.5,9.3,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,7,97,6.1,11.7,7.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,8,98,3.1,9.5,6.6,5,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,9,99,-0.3,1.8,0.3,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,10,100,-2.7,1.2,-0.7,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,11,101,-0.9,6.7,1.9,4,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,12,102,-2,7.4,2.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,13,103,-2.2,5.6,1.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,14,104,-2.9,7.6,2.8,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,15,105,-0.2,9.4,4.8,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,16,106,-1.2,10.1,4.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,17,107,-1.2,12.9,6.8,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,18,108,5.2,9.8,6.6,10,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,19,109,2.4,7.4,4.8,8,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,20,110,0.2,6.4,2.8,9,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,21,111,-4.3,9.2,3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,22,112,1.8,16.1,8.8,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,23,113,3.2,17,10.9,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,24,114,7,24.3,15.8,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,25,115,8.9,23.4,16.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,26,116,9.4,24.6,18,12,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,27,117,9.2,25.4,18.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,28,118,9.2,25.4,18.3,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,29,119,10.9,24.5,17.7,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,4,30,120,10.6,23.5,17.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,1,121,7.7,21.3,14.9,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,2,122,7.1,19.3,13.6,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,3,123,10.9,19.1,13.7,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,4,124,7.4,16.9,12,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,5,125,6.5,19.5,13.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,6,126,11.7,25.2,19.1,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,7,127,12.3,25.4,18.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,8,128,9,24,17.3,5,82.04
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,9,129,10.8,23.3,17.3,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,10,130,8.8,24.9,17.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,11,131,8.2,24.6,17.9,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,12,132,8.8,24.7,17.7,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,13,133,9.3,23.9,17.4,10,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,14,134,8.5,25.5,18.1,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,15,135,14.1,22.4,17.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,16,136,10.4,23.4,16.6,6,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,17,137,10.8,19.3,15.1,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,18,138,8.5,23.5,16.9,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,19,139,14.4,26.1,19.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,20,140,14,26.3,21.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,21,141,13.2,27.8,22,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,22,142,14.7,24.8,19.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,23,143,9.6,21.9,14.9,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,24,144,6.9,25.1,17.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,25,145,9.8,23.7,13.8,10,11.94
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,26,146,2.7,12.7,8.2,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,27,147,3.8,15.6,11.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,28,148,7.9,19.5,14.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,29,149,8.9,13.6,10.8,4,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,30,150,8.2,15,10.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,5,31,151,4.3,19.9,12.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,1,152,6.1,16.7,11.9,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,2,153,9.4,18.3,13.3,4,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,3,154,6.8,22.8,16.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,4,155,6.6,18.7,12.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,5,156,6,20.8,14.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,6,157,8.3,21.4,15.3,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,7,158,8.9,16.8,12.6,5,0.76
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,8,159,6.6,19.1,12.9,6,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,9,160,5.7,18.7,12.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,10,161,5.2,25.6,16.2,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,11,162,8.7,24.8,17.9,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,12,163,9.6,21.9,16.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,13,164,11.5,17.1,13.5,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,14,165,10.3,16.5,12.7,5,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,15,166,6.3,18.3,12.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,16,167,7.1,16.3,12.3,6,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,17,168,10.2,18.3,13.9,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,18,169,10.9,18.3,13.8,6,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,19,170,8.3,18.4,13.8,4,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,20,171,10.8,17.8,13.8,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,21,172,10.5,18.4,14.4,8,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,22,173,9.5,18.8,13.9,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,23,174,4.3,18.8,12.9,2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,24,175,10,17.8,13.6,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,25,176,7.6,15.6,11,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,26,177,9.1,17.2,12.4,4,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,27,178,10.5,20.3,15.4,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,28,179,11.2,21.4,16.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,29,180,10.7,20.7,16.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,6,30,181,9.6,21.3,16.1,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,1,182,9.9,20.6,15.7,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,2,183,12.5,22.3,16.7,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,3,184,9,22.6,16.3,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,4,185,9.1,21.7,16,7,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,5,186,14.6,21,17.1,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,6,187,11.6,14.5,12.8,4,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,7,188,8.6,16,10.5,7,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,8,189,8.6,18.9,13.7,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,9,190,9.5,20.7,15.1,4,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,10,191,10.1,25,18.1,9,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,11,192,13.5,25.6,20,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,12,193,11.9,20.1,14.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,13,194,10.3,12.7,11.6,7,41.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,14,195,12.3,17.9,14.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,15,196,13.3,18.6,15.4,4,17.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,16,197,14.2,19.6,16.5,5,12.95
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,17,198,12.3,21,16.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,18,199,13.8,21.8,17.5,5,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,19,200,12.8,21.7,17.2,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,20,201,14.9,23.3,19.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,21,202,14.6,23.1,17.9,6,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,22,203,13,20.7,16.5,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,23,204,9.5,17.5,13.8,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,24,205,12.3,15.6,13.8,9,16
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,25,206,13.6,22.5,18.8,9,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,26,207,13,21.1,17.1,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,27,208,10.2,20,13.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,28,209,9.6,17.2,13.7,5,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,29,210,13.4,18.7,15.9,3,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,30,211,11.5,21.9,16.3,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,7,31,212,11.1,24.3,20.4,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,1,213,12,20.3,16.3,7,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,2,214,8.8,21,15.4,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,3,215,9.4,23.5,16.4,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,4,216,12.8,24.6,19.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,5,217,15.2,22,18.8,5,13.97
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,6,218,15.2,22.1,17.8,3,10.92
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,7,219,13.5,18.4,14.9,6,23.88
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,8,220,13,19.8,15.7,5,9.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,9,221,12,20.9,15.4,2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,10,222,13,24.2,18.8,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,11,223,10.3,17.1,14.7,4,25.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,12,224,7.3,20.3,14.3,4,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,13,225,11.2,22.3,15.7,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,14,226,8.9,20.3,13.9,4,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,15,227,7.7,23.1,16.2,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,16,228,13.6,29.4,21.4,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,17,229,12.7,19.2,15.9,7,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,18,230,10.1,17.8,13.7,5,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,19,231,9,17.6,13.2,7,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,20,232,8.6,18.2,13.1,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,21,233,11.5,18.4,14.2,6,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,22,234,9.7,18,13.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,23,235,9.3,15,12.1,7,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,24,236,9,16.7,12.5,6,8.89
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,25,237,8,16.7,11.4,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,26,238,9.2,17.3,12.3,3,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,27,239,5.8,16.5,10.8,5,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,28,240,4.4,16.9,11.4,3,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,29,241,9.9,17.5,12.3,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,30,242,8.3,14.9,11.6,6,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,8,31,243,11,15.1,12.7,5,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,1,244,10.9,15.2,12.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,2,245,8.3,17.1,12.9,3,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,3,246,7.7,16.3,12,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,4,247,10.7,14.3,12.3,5,11.18
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,5,248,8.4,11.8,9.8,5,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,6,249,4.2,14.1,8.7,5,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,7,250,6.6,13.6,9.2,6,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,8,251,3,13.9,9.6,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,9,252,7,15.2,11.1,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,10,253,4.7,15.3,10.3,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,11,254,7.3,10.8,8.6,6,9.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,12,255,6.9,8,7.4,4,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,13,256,6.7,8.3,7.6,6,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,14,257,7.5,9.4,8.2,7,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,15,258,8,13.3,11.3,5,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,16,259,9.8,17.8,12.8,5,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,17,260,9.2,13.7,11.2,7,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,18,261,7.8,11.5,9.3,4,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,19,262,6.9,25.2,10.2,4,20.07
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,20,263,1.7,13.3,7.8,8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,21,264,2.7,14.1,8.3,7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,22,265,6.8,23.9,13.9,4,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,23,266,8.4,20.3,13.7,6,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,24,267,8.3,14.1,10.9,3,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1993,9,25,268,5.1,11.3,8.4,6,0
